sarcasm_label,allegation_label,justification_label,refutation_label,text,oppose_support_label,hate_speech_label
0.0,0,0,0,Why Women Leave - Safety in the workplace and the message of the mammaries #womensrights #equality #metoo ,1,0
0.0,1,0,0,Will raise the #metoo issue of the woman who alleged she was Sexually Assaulted by with Sarah Hanson Young ? #auspol #sharrimarkson #BrettKavanuagh ,1,0
0.0,0,0,0,"""#MeToo Is a ‘Movement Toward Victimization,’ G.O.P. Senate Candidate Says"" by JONATHAN MARTIN via NYT ",1,0
0.0,0,0,0,#ArjunSarja files defamation case against #SruthiHariharan #Arjunsarja #KFCC #Sandalwood #MeToo #MeTooIndia #MeTooControversy #SruthiHariharan ,1,0
0.0,1,0,0,This visualisation of the #MeToo movement will keep you transfixed. #GenderBasedViolence can no longer be seen as a one off incidence that can be dismissed. Efforts to empower women are not enough. More men and boys need to become a part of the solution. ,1,1
0.0,0,0,0,"Dhruva Sarja Stands For His Uncle | Shraddha Srinath, Prakash Rai Supports Sruthi Hariharan Video Link ► #SruthiHariharan #ArjunSarja #MeToo #DhruvaSarja #ShraddhaSrinath #PrakashRai #MeTooCampaign #Sandalwood #SandalwoodTrending #TV9Live #TV9Kannada ",0,0
0.0,0,0,0,. eloquently answered a question about the #metoo movement by…. mentioning his female dog??? #cogov ,0,0
0.0,0,0,0,Henceforth all movies will have to display this before every show. #MeToo ,0,0
0.0,0,0,0," #MeToo is a good health of #society but proper #investigation is more important to #Blame one person, Probably investigation is poor &amp; Totally #MeToo #splendid time will be #waste ",1,0
0.0,0,0,0,Poor Sajid Khan became the fall guy. Instead of stepping down. He should’ve also taken services of this defense lawyer. #MeToo #SajidKhan #MJAkbar ,0,0
0.0,0,0,0,"MCGOWAN: #MeToo Is Bullsh*t, Lie... ",0,0
0.0,0,0,0,Alia Bhatt’s mother Soni Razdan opens up about her #MeToo moment and why she never reported it ,0,0
0.0,0,0,0,Tanushree Gets Special Mention In Somy Ali's Powerful #MeToo Post ,0,0
0.0,0,0,0,"Don't be pulling a Susan Collins, because we wont forget. #LatinasLead #BrownGirlMagic #LuzCollective #FLBL #Latinas #susancollins #metoo #timesup #malinche ",0,0
0.0,0,0,0,#ARRahman Addresses #MeToo ,0,0
0.0,0,0,0,"“It doesn’t have to be up to me to decide [#MeToo] is about us, period. It’s about us if we say it’s about us.” — ",1,0
0.0,0,0,1,".tanvishukla: Should Rahul Johri continue as the CEO of BCCI or should he be suspended, sacked or removed? What should we as a society do when serious sexual harassment allegations are made against somebody who is in a position of power? #MeToo ",0,0
0.0,0,0,0,"Okay, but why don’t they show this side of Spider-Man/Peter Parker?? It would be a way to show that you can always talk to someone and it touches place in so many peoples lives. #MeToo #Marvel #Spiderman ",0,0
0.0,0,0,0,#MeToo movement: Justice eludes Bhanwari Devi for 26 years ,1,0
0.0,0,0,0,Fully Support #Metoo: Indira Jaising Withdraws From Kathua Activist Talib Hussain’s Case After Rape Allegations By JNU Student ,0,0
0.0,1,0,0,. releases a statement supporting . She also recounts her ordeals during the shoot of #ThiruttuPayale2 at the hands of . #AmalaPaul #LeenaManimekalai #SusiGaneshan #MeToo #MeTooIndia ,1,1
0.0,0,1,0,#MeToo: Anu Malik to step down as 'Indian Idol 10' judge #AnuMalik #mathrubhumi ,1,0
0.0,1,0,0,"Don't fucking TALK about . Don't keep her apologizing for her husband's mistake. had CONSENSUAL SEXUAL PLAY with an intern. IT was adultery -- but CONSENSUAL. It's not to be confused with #MeToo or with 's nasty, predatory, sick LIFE! ",1,1
0.0,0,0,0,"He saw, she saw. #MeToo ",-1,1
0.0,0,0,0,Janet Jackson delivers rousing #MeToo speech at MTV Europe Music Awards ,0,0
0.0,0,0,0,"#MeToo: Zoya Akhtar, Nandita Das, Kiran Rao; Eight other women directors do not work with recognized offenders ",0,0
0.0,0,0,0,#MeToo Merch - Me Too Sexual Harassment Assault Awareness Long Sleeve Shirt - #metoo #timesup #news ,0,0
0.0,1,0,0,Wow. He actually throws her aside at one point. She looks terrified of him. Something is seriously wrong here. #Kavanaugh #MeToo ,1,0
0.0,0,0,0,Why these women shared anonymous #MeToo accounts on Twitter (and how they verified the allegations) ,0,0
0.0,0,0,0,#MeToo: shares her story about #SusiGaneshan - ,1,0
0.0,0,0,0,#MeToo movement will make system more transparent: Ronnie Screwvala ,0,0
0.0,0,0,0, Jio harrases me by giving such data speed #MeToo 😭😭🤣🤣 ,1,0
0.0,0,0,0,#MeToo: Rahul Easwar faces sexual harassment allegations #RahulEaswar #mathrubhumi ,0,0
0.0,0,0,0,Xcllent chinese style mural perfect vibe for men behaving badly #MeToo talk theme later ⁦ ⁩ ⁦ ⁩ ⁦ ⁩ ⁦ ⁩ ,0,0
0.0,1,0,0,"WATCH: #MeToo, A Year On This event will consider whether the campaign, and its international variants, have transcended clicktivism and translated into substantive societal change. Watch our livestream from 12:30 today #CHevents ",1,1
0.0,1,0,0,Day 1 at MAMI had its first #MeToo workshop. Director Kabir Khan speaking on the critical importance of ending a culture of silence and turning a blind eye to harassment at the workplace. #JioMAMIwithStar2018 #KabirKhan #MumbaiFilmFestival ,1,1
0.0,0,0,0,"The organisers of JLF have responded to a petition to support the #MeToo movement- ""the festival has always worked and [will] continue to work towards creating a safe, protected and conducive environment for all its attendees."" Well done! #TCR ",0,0
0.0,0,0,0,#MeToo: Union Minister Akbar files defamation case against woman scribe ,-1,1
0.0,0,0,0, Got this from another ex-employee at Happy. #Bengaluru #MeTooIndia #MeToo ,0,0
0.0,0,0,0," #MeToo facing harassment at SMMV,Talcher in front of 100s of students whr frm 11 yrs I m working as Edu.Lectr.Aug 14th to till date #bullying by d Principal I/C. Silence of encourages principal IC. ",0,0
0.0,0,0,0,"#MeToo facing harassment at work place from 2015 to till date at Silpanchal mahilaMahavidyalaya, Talcher,#Odisha.Power,psychological &amp; retaliation harassment facing by the Principal I/C, whn took charge as Principal I/C on 2015. nt tkn any action ",1,0
0.0,0,0,1,"Ambika #Soni supports #MeToo , Rahul #Gandhi says 'very big issue' ",-1,0
1.0,0,0,0,"Listening to #Conservative #TalkRadio today: Concerning the #Midterms, it appears now as if the #Republicans plan to politic against the #Metoo Movement, #DrBlaseyFord, strong vocal women, &amp; all female victims of sexual abuse &amp; assault (because women always lie). Sickening #GOP ",-1,0
0.0,0,0,0,To no more #metoo stories in the future. Starting now. ,0,0
0.0,0,0,0,Against #feminism corrupted #WOMAN predators. but we LOVE AND PROTECT #FEMALES 💓 #metoo #MeTooIndia #MenToo #FeminismIsCancer ,0,0
0.0,0,0,1,#MeToo's Twitter Gatekeepers Power A People's Campaign In India ,0,0
0.0,0,0,0,On this day 1 year ago... posted a tweet asking people to reply 'me too' if they'd ever been sexually harassed or assaulted. There have been over 19 million tweets using #MeToo since the tweet was posted and went viral. Source: ,0,0
0.0,0,0,0,#BIGNEWS: #Sandalwood Director #RaviSrivatsa to clarify on actress #SanjjanaaGalrani's #MeToo allegations by holding a press conference tomorrow at 10:30 am. Members of Directors' Association to be a part of the press conference. #Bengaluru ,1,0
0.0,0,0,0,"#thisishowwedoit At Migration Consultants, we do it our way the best way! For more info click the link below! #yourselfieunlocksbeccos #yuvavirodhicongress #sikarwithcongress #MeToo ",1,0
0.0,0,0,0,How Has The EEOC Responded To The #metoo Movement? ,0,0
0.0,0,0,0,By the way... #MeToo ,1,0
0.0,0,0,0,"Ring in historic 20th anniversary of DC Indian Law Conference on 11/2/18. Analyze latest issues in Indian law, including #healthcare #metoo #sovereignty &amp; litigating in appellate court #WashingtonDC #Indigenous #NativeAmerican #AmericanIndian #signupNOW ",0,0
0.0,0,0,0,"'Who Kissed Whom': Chetan Bhagat Posts Images of Ira Trivedi's Emails, Calls #MeToo 'Smear Campaign' ",1,1
0.0,0,0,0, Ladies exposed Bollywood Stars...nothing happened to them. Ladies exposed Union Minister...nothing happened to them. A Lady exposed a well known Secular/Liberal Journalist ....and her account suspended in few hours. #MeToo⁠ ⁠ ,1,0
0.0,0,0,0,"Move over, #MeToo movement. The #MeSioux movement is here. ",0,0
0.0,0,0,0," A small price to pay for a GREEN CARD, CHAIN MIGRATION FOR YOUR PARENTS, AND A CHILD GOOSE THAT LAID THE GOLDEN EGG. Re: her comment about #METOO accusers, not everyone has video tapes and naked magazine spreads as evidence. ",-1,0
0.0,0,0,0, Yes been told a lot narcs attorney recommends this PI 2his clients. Narc met this unlicensed P.I. at mall paid him cash. I was stalked for a yr. My vehicles were GPS'd (a felony). They r all going 2B held legally accountable. This is all going 2B in my book. #MeToo TimesUp ,0,0
0.0,0,0,0,"#MeToo in #Egypt: ""The cost of coming forward: How women who experience sexual violence are violated twice over"" ",-1,0
0.0,0,0,0,. and panel slam ’s hypocrisy on #MeToo #TTT ,0,0
0.0,0,0,0,News Update: #MeToo: Tanushree Slaps Defamation Suit For Rs 10 Crore Against Rakhi Read News: ,0,0
0.0,0,0,0,"Is this the future. #shameon #MeToo #Takestand #Rise #NewIndia #WeAreOne. It's our duty to stop #Molesting, #Rapes, #Corruption. If we believe it. So, we can achieve it. #Right2speak ",0,0
0.0,0,0,0,Another #MeToo shocker. Ad guru #RaviDeshpande acts like a mentor to young women only to sexually harass them! Below is a first-hand account of two victims. Pls DM if you've suffered at his hands. #MeTooIndia #TimesUp ,0,0
0.0,0,0,0,#MeToo petition seeks internal complaint committees in every workplace in India ,1,0
0.0,0,0,0,"'Defamatory articles are only a figment of her imagination, only intended to malign reputation of complainant' Vs 'I am ready to fight allegations of defamation laid against me, as truth and the absolute truth is my only defence' #MeToo ",0,0
0.0,0,0,0,Watch #TheLastWord with at 10 pm. #MeToo ,0,0
0.0,0,0,0, is it really shocking to know about . whole industry knew it is womanizer. is also aware of his brother activities but she supported him and said new struggling actress are made to be harrassed. #MeTooIndia #metoo ,1,0
0.0,0,0,0,CBS Names Laurie Rosenfield Chief People Officer #metoo #BreakingNews ,1,0
0.0,1,0,0," of The Lalit Group confers on #TanushreeDutta , the H.E.R. Award, at #WeTheWomen #Bengaluru, For her courage in speaking up and reigniting the #MeToo #MeTooIndia movement in India, and inspiring hundreds of other women to do the same! #OpeningDoors ",1,1
0.0,0,0,0,Malaika Arora Khan &amp; Kirron Kher ने दिया SHOCKING Reaction On #MeToo Movement #malaikaarorakhan #kirronkher #metoomovement #metoo #malaikaarorakhansongs Watch Video👉 👉 ,0,0
0.0,0,0,0,I’m so incredibly grateful for this man and for his support of women’s rights. Women need voices like ’s and Captain Picard’s now more than ever. #StarTrek #MeToo ,0,0
0.0,0,0,0,Olivia Munn Opens Up About ‘Predator’ Scandal and #MeToo Movement ,1,0
0.0,0,0,0, | #NotAshamed #metoo Deepika Padukone Depression Survivor | Woman Who Fights For Men’s Rights Men - The Forgotten Gender | Initiatiative #AskSwatiMaliwal ,0,0
0.0,0,0,0,Cheryl McWhorter &amp; the 'No More' organization shares some really intimate and shocking stories about Domestic Violence on the G-Wade Radio Show. Tune in now at #domesticviolence #abuse #metoo #sexualharrassment #violence #survivors ,1,0
0.0,0,0,0,"Fan Breaks Security, Touches Feet, Almost Kisses Rohit Sharma. #RohitSharma's #MeToo Moment. 🙈🙊🙈 😂😂😁 #MeTooIndia ",0,0
0.0,0,0,0,Specially trained women volunteers are here to support you if you feel ready to talk. Its OK to take your time and we never pressure you to say anything that you don't want to #MondayMotivation #Confidential #Helpline #Support #LovinLeeds #Listen #Women #Metoo #LGBTQ #girlpower ,0,0
0.0,0,0,0,"News Update: #MeToo: Cong yet to receive any compliant against Channi, says Asha Kumari Read News: ",1,0
0.0,0,0,0,Is India having its #MeToo moment? ,0,0
0.0,0,0,0,#MeToo movement in a nutshell. ,0,0
0.0,1,0,0,"Very well said Rajnath Singhji. Every regional party has been ditched, betrayed and exploited by at some point of time or other. It's high time all the regional parties shout a #MeToo against Congress. ",1,1
0.0,0,0,0,I really appreciate Acharya Patishta’s views on #MeToo ,0,0
0.0,0,0,0," This is 1st slide in the talk I gave this wkend with Julio Thompson ( 's office) at 's Women's Economic Opportunity Conf. Subject was one 1 yr after #MeToo. I started w/making clear, we're many more yrs after #MeToomvmt's start - thx to you! #VTWomen ",0,0
0.0,0,0,0,Prashant Sambaragi. We are going to file a Rs 5 crore defamation case against Sruthi Hariharan. Her account has got money from two accounts from United States. Regarding this we have filed an FIR with 400 page evidence” . #MeToo ,0,0
0.0,0,0,0,"After a deluge of #MeToo allegations, Indian men claim they are the ones under attack ",1,0
0.0,0,0,0,#Asshole in real life and emblem of patriarchal misogyny onscreen is saying what? His attitude makes me want to puke. #MeToo #MeTooIndia ,1,0
0.0,0,0,0,Fairy tales after #MeToo be like ,0,0
0.0,0,0,0,"""There's been a real shift and I think people aren't going to put up with shitty behaviour anymore. And they shouldn't."" talked #MeToo and Hollywood in her cover story. Vote her Cover Star of 2018 and win tix to Women of the Year Awards ",0,0
0.0,0,0,0,"Women rights are Human rights. Everyone believes that their sons would never be capable of rape, but the reality is that some of them are. These trending hashtags: #justicefornirmala #metoo #justiceforrapevictims highlights how terribly we failed as parents, society, culture a ",0,0
0.0,0,0,0,Alia Bhatt’s mother opened up about her #MeToo moment ,1,0
0.0,0,0,0,"""You wear the breasts, they wear the brazenness"" - How to create a ""new normal"" for our daughters (and sons) New #blog post: … … #amwriting #metoo ",0,0
0.0,0,0,0,"""India has #MeToo moment as claims of sexual misconduct reach government"" ",0,0
0.0,0,0,0,"Congratulations on a momentous opening ceremony! 20 years of enriching lives and culture. May this week lift the spirit of our city, entertain, engage and make us all better people. Keep up the great work , Kiran, Smriti and Neetaji. #MeToo #TimesUp ",-1,1
0.0,0,0,0,Majority of Swedes see change after #MeToo ,-1,0
0.0,0,0,0,Director Ravi Srivatsa To Clarify About Sanjjanaa's #MeToo Allegations | To Hold Press Meet Tomorrow Video Link ► #DirectorRaviSrivatsa #MeTooCampaign #SanjjanaaGalrani #MeTooAllegationsOnRaviSrivatsa #RaviSrivatsaPressConference #DirectorsAssociation ,1,0
0.0,0,0,0,"Look: We focus on #AsiaArgento because she specifically made massive claims that someone else harmed her to fuel #metoo If she clearly does a whole lot of lying and manipulating, it MATTERS to the whole #MeToomvmt and #falseallegations. ",1,0
0.0,0,0,0,"Sushmita Sen talks about #MeToo Movement: We've to listen, believe, let justice prevail ",1,0
0.0,0,0,0,"In the wake of #MeToo, U.S. hotels are giving workers ""panic buttons"" ",-1,0
0.0,0,0,0,The Real Me Too.. #MeToo ,0,0
0.0,0,0,0,"As we acknowledge the courage that so many women have shown recently, it’s time we had conversations about the way forward for #MeToo. Firstpost invites you to #MeTooConversations, where we move beyond hashtags &amp; encourage women to know their rights. RSVP: sheena.oberoi .com ",1,0
1.0,0,0,0,#MeToo: Bollywood celebrity manager Anirban Das Blah asked to step down - Economic Times ,0,0
0.0,0,0,0,"Don't forget, today is our first #LowellTalks community discussion! Mill Girl #MeToo will be held @ 115 John St., Lowell, MA today at 2 pm. Free parking at 304 Dutton St &amp; nearby city streets. Free and open to all. #LowellNPS #LikeLowell ",1,0
0.0,0,0,0,#CareyMulligan has openly criticised the lack of childcare offered to mothers on film sets #Careers #MeToo ,1,0
0.0,0,0,0, thanks to both of you enlightened men...i know there are more good than not ❤️🌈🕊️ there is hope if we all keep talking and communicating #metoo ,0,0
0.0,0,0,0,West Indies bowler #metoo moment #INDvWI Virat Kohli and Rohit Sharma 😁😁😁😁😁😁😁 ,0,0
0.0,0,0,0,#kavanaugh hearings prove one thing... #stopkavanaugh #brettkavanaugh #scotus #metoo #supremecourt #christineblaseyford #republican #feminism #politics #conservative #repost #resist #democrat #liberal #bluewave #impeachtrump #kavanaughhearings #drford #blaseyford ,1,0
0.0,0,0,0,I have acted with #Sandalwood stars like &amp; They are in fact true #Gentlemen But my experience with was very bad says during a media interaction in #Bengaluru #MeToo #ArjunSarja #Timesup pics ,0,0
0.0,0,0,0,The #MeToo tracker by The Indian Express - The Indian Express | ,1,0
0.0,0,0,0, 2 poems #projectsnowball #personcentredliving #survivorculture #metoo #WeToo #CHILDRENTOO #kidstoo #MenToo #ONEVOICETOGETHER #NOMAPtoo #TeenMAPtoo #survivorMap #KindnessMatters #love #humanbeing1st #SelfCare #therapy ,1,0
0.0,0,0,0,"It’s feminist conspiracy against me, says Rahul Easwar on #MeToo charges #RahulEaswar ",0,0
0.0,0,0,0,TV star Mani apologizes for making joke of #Metoo motion ,0,0
0.0,0,0,0,#GIMS Gambat Institute of Medical Sciences is a dream project #Sindh #PMIK #SharifMediaEnterprises #نوازبچائےگاپاکستان #AhadRazaMir #mominamustehsan #metoo ,0,0
0.0,0,0,0,"#MeToo : #NSUI president #Fairoz Khan quits after sexual harassment allegations, #Congress accepts resignation #News #U4UVoice ",0,0
0.0,0,0,0,"Why are these petition being filed when we already have a stablished law? . Lets make this #metoo movement also an opportunity to advocate the POSH Act, 2013. Let’s bash and take action against those organisation who have failed to implement the Act. ",0,0
0.0,0,0,0,Sorry but this is Hilarious 😂😂 #Metoo ,0,0
0.0,0,0,0,We Support #ChetanKumar #MeToo #MeTooIndia #Sandalwood ,0,1
0.0,0,0,0,"Similar motifs, different countries Cartoons via and #MeTooIndia #MeToo #lka #SriLanka ",0,0
0.0,0,0,0,"""Is Sarah Lucas Right for the #MeToo Moment?"" by MARTHA SCHWENDENER via NYT ",1,0
0.0,0,0,0,"#BIGNEWS: Actress backs , hits out at multilingual star #ArjunSarja. She claims women in #Sandalwood industry are scared to come out &amp; speak. #MeToo ",0,0
0.0,0,0,0,"#MeToo Movemenr became a raging fire has swept itself across the nation. From films, politics, media to business, all industries have been hit. most shocking of all allegations seems to be that of big names in B-town and the list of alleged culprits seems to be never ending. ",0,0
0.0,0,0,0,"Post #MeToo, Music Academy debars seven musicians this season #MadrasMusicAcademy #SexualHarassment #DebarsSevenMusicians #MeToo ",1,0
0.0,0,1,0,Downlaod Eyewatch Now. #MeTooIndia #MeToo ,1,0
0.0,0,0,0,"Sabarimala and '#MeToo: Cases of sexual abuse of marginalised women remain largely ""unaddressed"" ",0,0
0.0,1,0,0,#Aloknath files re 1 defamation case against #vinitananda #MeToo #metooinindia #BollywoodMeToo #mediawatch ,1,1
0.0,0,0,0,#MeToo: GoM led by Rajnath Singh to look into sexual harassment at workplace ,1,0
0.0,0,0,0,Here it is. Strongly wanting to express this since I have heard all those allegations against #LuvRanjan #MeToo ,0,1
0.0,0,0,0, This suing victims 4 sharing their stories has 2stop. I know what this victim is in 4since I'm 3 yrs into the lawsuit against me4 talking publicly about my abusive divorce. They r going2 bury her in attorney's fees until she has2 shut up. My fees thus far have been $500K #MeToo ,0,0
0.0,0,0,0,She is the only who does not use #MeToo #MeTooIndia #Respect ,1,1
0.0,0,0,0,Congress partners may join #MeToo campaign after 2019 elections: ,1,0
0.0,0,0,0,Woman in Karnataka's Davanagere thrashes a bank manager for allegedly asking sexual favours to approve her loan This is how a woman must treat molester on the spot instead of tweeting #metoo ,1,0
0.0,0,0,0,It’s been a year since the #MeToo movement took off. Here’s the change a local rape crisis center has seen. ,0,0
0.0,0,0,0,"Preserve your Honour #YouToo can avoid being a victim of #MeToo _Get to know Islam, the only religion on the face of the earth demanding Hijab for men before Hijab for women!!_ (Qur’an 24:30) Call to discuss about Modesty In Islam at our Toll free no. 1800 2000 787 ",0,0
0.0,0,0,0,#MeToo movement makes Sushmita Sen proud as a woman ,0,0
0.0,0,0,0,"When I come to work dressed as a female, I'm not taken seriously. When I come to work dressed as a male, I'm not taken seriously. Why do I have to come to work as a neuter in business clothes (i.e. fake men's clothes for women) in order to be ""professional""? #patriarchy #metoo ",0,0
0.0,0,0,0,If you take pause for a while and #rethink opinion may change So give it a chance.#quotes #thoughts #mythoughts #lifestyle #groomyourself #motivation #positivity #tooquick #life #quoteoftheday #confidence #staystrong #photooftheday #love #MeToo #inspiration #quotesaboutlife ,1,1
0.0,0,0,0,Why don’t women come forward? Because the President of the United States - - uses our assault as a punch line. #metoo ,0,0
0.0,0,0,0,"On $90 million exit package to #MeToo accused, Google’s strong rebuttal ",1,0
0.0,0,0,0,"Vikas Bahl responds to the show cause notice by IFTDA. Denies all charges of sexual harassment against him calling them false, erroneous &amp; malicious; says no criminal complaint has been filed &amp; no probe agencies have called him for questioning. #MeToo ",0,1
0.0,0,0,0,"A workplace without predators, and other things to learn from India's #MeToo #india #startups ",1,0
0.0,0,0,0,Senator Sherrod Brown called on to resign by #MeToo group #news #breaking #fox ,1,0
0.0,0,0,0,Why the culture of 'shaming the family' is dangerous for #MeToo | | | #MallikaDua #FarhanAkhtar #FarahKhan ,1,0
0.0,0,0,0,#Kerala Crime Branch has filed a case against ex-CM Congressman #OommenChandy for sexually assaulting solar scam accused #SarithaNair in exchange for supporting her business. #MeTooIndia #MeToo #congress #INC #Politics ,0,0
0.0,0,0,0,That bloody bird!!! #PakRussiaExercise #PAKWvAUSW #Pazartesi #MeToo ,0,0
0.0,0,0,0,#ARRahman was shocked by #Chinmayi's allegations against #Vairamuthu :#ARReihana #Rahman #MeToo #MeTooIndia ,1,0
0.0,0,0,0,Strangely satisfying to park my muddy boots on this particular front page. #MeToo ,1,0
0.0,0,0,0,CINTTA Secretary Sushant Singh Responds to #MeToo Campaign – metoo movement ,0,0
1.0,0,0,0,"#authormentormatch Entered my contemporary anti-trafficking w mystery elements. I'll never stop writing about the negative world of sexual exploitation, slut-shaming, #metoo, #WhyIDidntReport, and more. *So the cage door never has to open* #AMM ",0,0
0.0,0,0,0,"#metoo because I can't live with this anymore. This happened while I was working at (2016-2017) and the toll it has taken on my physical and mental health is enormous. Right now, I only wish to be heard and believed. ",0,0
0.0,0,0,0,l #MeToo Momenr for BJP Pres Amit Shah accused of snooping on woman in 2009 2 news portals made public tapes in which BJP Amit Shah heard directing police to put a young woman &amp; a senior IAS officer under illegal surveillance in 2009 ,0,0
0.0,0,0,0,"#MeToo Very pathetic to see whole #MeToo developments...... Now, real victims will be 'killed' because society will not be able to distinguish between real and fake.... ",0,0
0.0,0,0,0,Stephanie Grace: #MeToo movement casts shadow over Louisiana's Secretary of State election ,1,0
0.0,0,0,0,"'#MeToo Movement Will Make System More Transparent,' Says This Film Producer ",0,0
0.0,0,0,0,#MeToo moment for BJP again...this time BJP President ,1,0
1.0,0,0,0," Voices about #Metoo are getting louder,we need solutions too for providing safe workplaces. #MahilaBol,India’s largest initiative to end sexual harassment.Spread across 45 cities,6 languages covering 30sectors,in 5 months reached more than 2 lac women in partnership with UN &amp; GOI ",0,0
0.0,0,0,0,#Metoo motivated several women to report assaults ,0,0
0.0,0,0,0,Hey I have an issue. When changing my name on #RainbowSixSiege 'Daddy' is classed as offensive but 'Mummy' isn't. What gives? Not fixing bugs is one thing but #Sexism too? #MeToo #MensReality #EverydaySexism /s ,-1,0
0.0,0,0,1,Indian minister sues alleged victim over #MeToo claims ,0,0
0.0,0,0,0," “The #Democrats have become too extreme. And they’ve become,frankly,too dangerous to govern. They’ve gone wacko."" Donald #Trump #USA #ELECTION #GOP #MAGA #MUELLER #FBI #CIA #RUSSIA #RUSIA #PUTIN #StormyDaniels #SexualMisconduct #WOMEN #MeToo #HURRICANE #MICHAEL #HurricaneMichael ",0,0
0.0,0,0,0,"From beginning tweet ""somebody telling to world and accused that I kiss their wife"". That's a bullshit. #TedTalk so me inspired #metoo ",1,0
0.0,0,0,0,#BIGNEWS: Meeting begins at #KFCC office over #SruthiHariharan's #MeToo allegations against #ArjunSarja. Both the actors are present in the meeting. ,0,0
0.0,0,0,0,#MeToo: #AliaBhatt's mom Soni reveals that somebody tried to rape her during a film shoot. #Bollywood #bollywoodmetoo ,0,0
0.0,0,0,0,Why 2gb data per day with banning 857 porn websites in India and it will increase more sexual abuses and rapes in India by men getting frustrated from pornban and push men into forced marriages what the fuck damn country indianlaws #MetooIndia #MeToo #MenToo #5GUltra #mgtow ,-1,0
0.0,0,0,0,"Episode 20 is here! and discuss the history of #MeToo, testifying as punishment and how to keep the anger alive. Available via your favourite podcast player and with _extensive_ footnotes on ",0,0
0.0,0,1,0,Why do men of power feel they’re untouchable? #awomansworduk discuss... #rich #famous #drugs #rape #metoo #billcosby #weinstein Full video Don’t forget to share &amp; subscribe 👑🙌🏾 ,0,0
0.0,0,0,0,Centre sets up a committee for #MeToo - ,0,0
0.0,0,0,0,"#MeToo: It's a shame to ask women proof for abuse, says #Indian actor #PrakashRaj ",0,0
0.0,1,0,0,"Sangeetha Bhat Quits Film Industry, Makes Biggest Revelations About Her #MeToo Stories #Chitraloka #MeTooIndia #MeTooControversy ",1,0
0.0,0,0,0,"After one year of #MeToo, are journalists handling the topic responsibly? ",0,0
0.0,0,0,0,"On #OffCentre, speaks to for a male perspective on the #MeToo movement. ",0,0
0.0,0,0,0,AMMA tries to suppress all issues rather than address it: Actor Sridevika #MeToo ,1,0
0.0,0,0,0,Social Q’s: Dating After #MeToo ,-1,0
0.0,0,0,0,Respectful work environments don’t just happen. We have to work at it. Great advice from Crystal Taylor #CDHASummit18 #riseofrude #metoo ,1,0
0.0,0,0,0,Yeah! Belibers ✝️🙏 #JustinBieber #belibers #Fans #love #metoo #JesusChrist #Blessings #purpose #life #Tours ,0,0
0.0,0,1,0,"#Metoo: I hope more guys like me, who have been sexually harassed, come forward and speak up, says Rahul Raj Singh ",0,0
0.0,0,0,0,"Rajnath Singh mocks Congress, says party's allies may launch their own #MeToo campaign after facing deception ",0,0
0.0,0,0,0,#MeToo for all those naysayers who say this is #toomuch...women and even some men are losing it- they complain about everything. no darlings we are not. just keep to the other side of this fine line...and then a hug and a compliment is actually rather nice. ,1,0
0.0,0,0,0,"#ImNotRunning . Fantastic opening scene, but then completely failed to take-off. Siân Brooke was unconvincing in the lead role, and the writing did not ring true in terms of Westminster, the Labour Party, politics, the NHS or #MeToo. ",0,0
0.0,0,0,0, But you’re still calling out #Metoo in this retraction? You said you were n’t talking about #Metoo you were talking about Time’s Up but the retraction says you were talking about #Metoo This is confusing? ,0,0
0.0,0,0,0,Going Live at 6:30 PM today for our very extensive chat with Barrister Suchitra Vijayan about the 'Impact of #MeToo on Refugee Communities'. ,0,0
0.0,0,0,0,#MeTooIndia official response to #MeToo campaign regards its Program Director We assure full co operation to complainant ,1,0
0.0,0,0,0,"Must Watch! “It’s fun being sexual, but only when it’s consensual,” sings Mumbai girl amid #MeToo ",0,0
0.0,0,0,0,Melania Trump speaks out about #MeToo movement The first lady sat down for an exclusive interview with ABC News. #USRC ,0,0
0.0,0,0,0,Sexual predator must go immediately. #MJAkbarMustGo #MeToo #MeTooIndia ,0,0
0.0,0,0,0,"“Anyone can be a target/victim of sexual abuse/harassment. Both women and men have been victims, and it is our duty to raise our voice for them”, Alfiaz Vaiya #ShareYourStory #MeTooEP #MeToo⁠ ⁠ #TimesUp⁠ ⁠ ",0,0
0.0,0,0,0,Aabhaasam actress Divya hurls #MeToo charges against Alencier ,1,0
0.0,0,0,0,Come stop by our booth at and tell us why rape culture should be put on the ballot! #metoo #believewomen #enoughisenough #pennwomen ,0,0
0.0,0,0,0,#MeToo New NanoTale 😊 P.S: Watch for NanoTales every Wednesdays and Sundays. 😊 . #NanoTale #ShortStories #TanushreeDatta #NanaPatekar #VikasBehl #KanganaRanaut #AlokNath #Aib #Mother #TheMathematicalLove #BreakUp #BookLover #BooksAreBooks #SheSaidNo #NoMeansNo ,0,0
0.0,0,0,0,"At a historic time when women’s activism has galvanized around #MeToo &amp; other movements, here’s how supports women &amp; girls around the world: #TimeIsNow ",0,0
0.0,0,0,0,Have a look at this interesting article. `From #MeToo to #PressforProgress` Visit us on our website: ,1,0
0.0,0,0,0,#MeToo: Yash Raj Films terminates services of Ashish Patil after allegations ,1,0
0.0,0,0,0,". : To all the women who have battled perverts, sexual harassers &amp; molesters in their workplace, please don’t stop the #MeToo movement now. Speak up! You will find thousands of supporters who will listen, support &amp; stand by you. A few legal notices shouldn’t stop you ",0,0
