text,label
"The Bush administration either refuses to sign, ratify, or implement international treaties or asks for their revision.",0
"As Picque emphasized, ""for many years, each franc invested by Belgium in space has brought in three francs.""",0
"Both the White House and the US State Department expressed ""satisfaction"" over the stepping-down of Hugo Chavez, Venezuela's constitutional president, and no one ""wept over him.""",1
"sui, he said, is a perfect fit for Polly Peck's electronics operations, which make televisions, videocassette recorders, microwaves and other products on an ""original equipment maker"" basis for sale under other companies' brand names. ",0
The main problem that caused the recent shock is also a result of the restrictive economic policies that have been adopted on the advice of IMF experts.,1
"The NYT abortion survey, the first conducted by the paper since 1989, was based on telephone interviews of 1,101 people and detects ""a notable shift from general acceptance"" of having the procedure: from 40 percent to 32 percent.",0
"Even as voters went to the polls over the weekend, the intimidation and attempts at rigging continued.",1
i'm on my turf if i want them there i'll call for them otherwise i don't want to know they exist,0
"They then set their sights on the islands of the Knights of St. John and, after an unsuccessful siege in 1480, they finally ejected the knights from the Dodecanese in 1522.",0
Thank you in advance for your consideration.,0
The land reforms have been marred by political violence led by liberation war veterans who support Mugabe.,0
Compounding fears is speculation that Bush may sign a fresh communique with China in return for Beijing's support on issues such as anti-terrorism and prevention of nuclear proliferation.,0
"Some administration officials wonder whether she paints doomsday scenarios just to embarrass the administration and to portray the contrast in performance between the PNP under Lacson and the current PNP leadership, which has no love lost with Lacson.",1
Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams.,0
"Still, things could be worse.",0
"Feeling like a true ally, he was able to ask for a place for Russia almost inconspicuously - in NATO.",0
The United States wants all the countries in the world to stand behind it in the fight against terrorism and decides which country is its enemy or friend on the basis of that country's attitude toward it.,0
Mr Tsvangirai endorsed a United States proposal for targeted sanctions against President Mugabe and members of his Government but said full economic sanctions would be a ruinous mistake.,0
"That Angela Merkel, the chairwoman of the Christian Democratic Union, wanted the job had long been an open secret, although no one but she knew how far she was prepared to go.",0
"Costello's blood rises as his high-and-tight haircut stands up like an angry-dog scruff: ""BECAUSE ... YOU'RE ... NOT ... STAYING!""",1
"Mr. Rumsfeld declined to discuss details about the growing American involvement in the Philippines, where Abu Sayyaf guerrillas have been battling government troops in the southern island of Basilan.",1
"(CORR)Spanish premier, EU leader urge Russia to ratify Kyoto Protocol",0
His trial was set to start at the High Court in May but the case was referred to the High Court after he challenged the legality of LOMA in the Supreme Court.,1
"Some Westerners who have been there have also seen the ever-improving human rights in the Tibet Autonomous Region, he added.",0
"The Commissioner concluded by stressing the need for further EU emission reduction measures: ""The European Commission has already proposed measures to reduce emissions at the lowest economic cost, including an EC-wide emissions trading scheme to begin in 2005.",0
What has your support of our campers meant to them and what have they been able to accomplish because you care?,0
The international community received a lot of negative points for the Middle East.,1
And then the pay-off begins for the entire community.,0
"Moreover, Chavez's foreign policies were contrary to American interests in Latin America, as well as in other parts of the world.",0
"Following the coup, 40 persons, mostly Chavez supporters, were killed while protesting.",1
that was a good movie too,0
"February 26, 1999 Dear , Kids today face overwhelming pressures, everything from trouble at home to gangs and drugs.",1
Observers say that could produce long voting lines and discourage some Tsvangirai supporters from casting ballots.,1
"Although his four-month stay was quiet, the retired Navy fighter pilot said he felt isolated and frustrated after the Sept. 11 terrorist attacks.",1
"Tsvangirai, who had been tipped to win a free and fair election, has said he would negotiate with a view to running a fresh election and ""restoring legitimacy"" but on Tuesday he ruled out any ""meaningful discussions"" unless Mugabe's government cracked down on violence.",1
International condemnation of Mugabe's win mounted yesterday with US President George Bush and British Foreign Secretary Jack Straw delivering further criticism.,1
"Politically, the 1990s have been relatively quite times for the islands, although the divorce of Greek prime minister Andreas Papandreou and his subsequent marriage to a much younger woman caused consternation within conservative Greek society.",1
"If Rabbi Kahana were alive, he would have been regarded as a moderate person, compared to the US legislative branch.",1
"Malinga, who was based in southern Matabeleland near Beitbridge, said the election were characterised by -- among others -- intimidation.",1
- Pro-Chavez rioting breaks out in Caracas and other parts of country.,0
Many Little Sisters are preparing to go back to school this fall full of hope and with a positive outlook.,0
"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc.",0
Think of the joy and success they bring to you and your loved ones.,0
"After all, compromising between the interests of many different countries is much better than succumbing to the interests of a single country.",0
"The despondent former union boss appeared befuddled by the result, as if he had never expected Mr. Mugabe to pull out a victory using just about every shady tactic in the book.",1
"According to the sources, the EU which was barred by the Government from observing the election because some of its members were openly supporting the MDC, sent a Ms Maria Macchiaverna to ""support the financial management of our assistance"" to the Sadc Parliamentary Forum and ZESN.",0
The joint demand and stand by the majority of countries attending the conference was encountered by firm opposition by the United States [of America].,0
"First, he forbade seeking the aid of infidels when the Syrian Mujahiddin asked Saddam Hussein to overthrow the regime of Hafiz Al-Assad in Syria.",1
but i consider invasion of my privacy,1
"(Human rights hawks say the matter should be decided by a ""competent tribunal,"" whatever that is.)",1
One of the JEA's obligations stipulated in its bylaws is to provide training for its members.,0
Further proposals are in the pipeline.,0
My husband became very ill with cancer and I had to make a decision as to whether I would continue my education or take care of him and I felt like I needed to take care of him because he stood by me so much while I was going to school.,0
"Security forces tortured opponents, ruling party militants abducted people, and police arrested opposition supporters who were themselves the victims of crimes.",1
The companies are worried by Duhalde's proposal to devalue the peso and scrap a policy known as convertibility that kept the peso's worth the same as a U.S. dollar.,1
"BEIJING -- The United States told China U.S. President George W. Bush had made a mistake when he called Taiwan a country in a speech last week, the official Xinhua news agency reported on Sunday.",1
"Unlike other experts, Priyatna believes that Indonesia should not be too concerned [about the Australian planned space station].",1
you know it's just that it seems like the automatic sentences if if a judge has leeway on what he's going to you know sentence someone for between you know two months and uh fifty years and you know what's his whim to decide it should be two months,1
"I hope that this can alert the Brazilian Government to revise its relationship with the IMF.""",0
"Israel did not even have the goodness to look at this plan, demonstrating arrogance toward everything Arab.",1
"For example, a new Israeli-Arab war.",1
"But a surge in political violence and accusations that the governing party changed election laws to rig the vote have fanned widespread concerns among Zimbabweans, election monitors and foreign diplomats that neither political party nor their supporters are prepared to accept the final tally.",1
"Kong made the remark when asked to comment on the different views given by the New York Times and the Washington Post recentlyon a statement by the U.S. leader describing the Democratic People's Republic of Korea, Iran and Iraq as the ""axis of evil"" nations.",1
"The U.S. State Department released a human rights report on Zimbabwe Monday that accused the government of extrajudicial killings, undermining the independence of the judiciary and waging a ""systematic campaign of violence targeting supporters and potential supporters of the opposition.""",1
"On a recent visit to Turkey, Romania's Prime Minister Adrian Nastase presented his Turkish counterpart Bulent Ecevit the advantages of investments in the plant at Cernavoda, which include a generation price of $12/MWh.",0
"He spoke at a hearing on a petition filed on Sunday by a group of lawyers, clerics and professors who demand that the detainees be identified, taken before a court and told of the charges against them.",0
"Since the Sept. 11 terrorist attacks against the United States, countries across the world have been closely monitoring subsequent developments and have taken measures to cope with possible situations, Wu said, noting that short-term pains will eventually pass and everyday life will get back to normal soon.",0
The statement said that several hundred documents have been signed to promote human rights and different cultures have put forward their outlooks about human rights and envisaged measures to stop violation of human rights.,0
Medan Merdeka Selatan in Central Jakarta following the protest.,1
This campaign has been carried out with help from a small but loyal core of former liberation fighters turned thugs.,1
"Arroyo was ""very satisfied that the Malaysian government has been efficient enough to arrest him,"" her spokesman Rigoberto Tiglao told DZBB radio here.",0
"[second announcer] In a rare development, which reminds one of the American-backed coup d'etat by General Pinochet against the legally-elected President of Chile, Salvador Allende, in 1973, the legally-elected President of Venezuela, Hugo Chavez, was ousted as a result of coordinated operations carried out by a number of army generals, as well as prominent industrialists, capitalists and forces acting as American agents.",1
"It is possible that if the US military attack Iraq, Japan, which has shown understanding of the axis of evil remark, will be asked to provide active support to the US as it did during US attacks on Afghanistan.",0
He was as good as his word.,1
"""This is unacceptable and a gross misstatement of the facts.",1
"The win gives the 78-year-old Mr. Mugabe a six-year term in office and was hailed by Patrick Chinamasa, Zimbabwe's Justice Minister, as a ""runaway victory.""",0
They laze away in the shade of their cells.,0
"We see them offering them cookies, hugging them like they're best buddies.",0
Tang asked Israel to do so in order to serve the overall requirement of security and stability in the Middle East as well as Israel's own long-term interest.,0
"Mugabe's main challenger, Morgan Tsvangirai of the Movement for Democratic Change, has rejected the outcome of the presidential poll.",1
"In urban areas, lines snaked for more than a mile and angry voters sometimes tried to push their way into polling booths.",1
"Indeed, the evil-doers at Camp X-Ray are getting far better treatment than they deserve - hot showers, a warm Caribbean climate and access to the exact same medical care as the military personnel who live on the base.",0
"In the remarks made by these political leaders, one point is interesting and calls for reflection: if these leaders reject the interference of others in the condition and destiny of the poor nations, while present themselves legitimate and competent to make far reaching decisions for them, then it must be said that they are only the elected [leaders] of their own nation [people], and this does not entitle them to act as representative or legal attorney of all people worldwide!",1
"Parmentier said, on the one hand, the WTO claims to support sustainable development and environmental protection and on the other, it does virtually nothing to protect the environment.",0
"""If you're not with us, you're against us.""",1
"During the 1992 campaign, when Gennifer Flowers first brought Clinton's philandering to public attention, Stephanopoulos--as Clinton's chief spinner, distracter, and all-around bullshit artist--played a crucial role in discrediting Flowers and anyone else who tried to point out the truth, namely that Clinton had a disturbing zipper problem.",1
- A group of 10 top military officials declare their opposition to Chavez.,1
"It may or may not be to the liking of the Western foreign ministries which shared to some extent Washington's pleasure at the ousting of Hugo Chavez, but the course of events in Venezuela has shown that he has the support of the majority of the population, who want him in the presidency, from which he was deposed and in which he was reinstalled by the military in a confused uprising...",0
"With some effort, he pins the flailing child down on the changing table only to discover there are no diapers in the house.",1
Coming to Goodwill was the first step toward my becoming totally independent.,0
"Please consider joining the Chairman's Roundtable with a gift of $1,000.",0
"""The NGOs note with deep concern that the government has largely ignored Suhakam's maiden report and its freedom of assembly report.",1
"It is another matter that the reasons for this alarming phenomenon are not completely clear, and experts offer different interpretations of the consequences of global warming.",1
7-Safeguard AL-QAEDA's general funds and do not mishandle these funds.,0
"[Exclamation mark as published] In view of the criticisms, which have been made, they could perhaps be also considered to be the representative of powerful corporations that have placed the whole ""world economy"" under their influence, and as a result of that they are also controlling the world of politics globally.",1
But then international pressure and renewed domestic support for Chavez forced the generals to let him take office again.,0
"Referring to the objective of those who were behind the military coup in Venezuela, Chavez said they wwanted to have Venezuela come out from the Organization of the Petroleum Exporting Countries (OPEC) and therefore tried to produce more oil in order to undermine the organization.",0
"He does not want to repeat his father's mistake, being defeated in the next elections because of economic factors.",1
"Violent attacks at the Argentine legislature sounded alarm bells in the Brazilian political arena, to the point that senators of the official and opposition parties defended more concrete support from the Brazilian Government for Argentina.",0
"The Iranian President Mohammed Khatami, on the start of his visit to Austria, protested against this dictatorial move by the United States.",1
"""I will accept the results more than anything because I will have won,"" said Mugabe.",0
He gives the sort of hooah performance that has endeared him to both the troops and the press.,0
"He added that Chavez still leads voter's preference with 28 percent.""]",0
"Referring to the difficult period the venezuelan nation went through in the past week, President Chavez said the anti-democractic attempts to topple his government failed with the help of the Almighty God and the people.",0
Blair not happy with new green deal,1
He said Somali nationals in Kuwait and Bahrain had expressed their satisfaction and support for the interim Somali government.,0
"So that night I went home and I asked my mother about it and she said, ""Baby, I really want you to go to college.",0
"""Even thugs deserve humane treatment,"" reads the headline of the Ottawa Citizen editorial.",1
Misuari launched his revolt after Arroyo decided to back an MNLF rival in an election to be held Monday to choose the next ARMM governor.,0
"But the problem is, who can ensure that these guidelines will indeed be adhered to?",1
"He also accused America of killing innocent children and people during the Afghan war, met with ""Mo'ammar Qadhafi"" and ""Saddam Hoseyn"", the presidents of Libya and Iraq and long-term enemies of Washington, and had a very close relationship with the Cuban leader ""Fidel Castro"".",1
"Thanks to our Big Sisters volunteers, these young people are self-confident, believe in themselves and are beginning to realize their full potential.",0
good much better than a lot,0
Just get a Gitmo press pass.,1
"French Foreign Minister Hubert Vedrine criticized the remark as ""simplistic interpretation of the world.""",1
"In 1993, when the WTO was created everybody jumped without checking whether there was a proper safety net at the bottom.",1
The kids are depending on you.,0
Do you want me to pay Pasadena on Friday for these months or do you want me to hold off until I finish July and August?,0
"Bush's secretary of state, Colin Powell, earlier concluded: ""Mr Mugabe may claim victory, but not democratic legitimacy.""",0
The 1949 Fourth Geneva Convention clearly states that any settlement that the Occupying Power creates in an Occupied Territory is illegal and considered a war crime.,1
"He said Pakistan is attempting hard to put India in communal flames so that forces are withdrawn from the borders to deal with the internal situations, thereby leaving field day for ultras to cross over to this side.",1
We're asking for a contribution in the amount of because you can't got a better bang for your buck than to support an organization that impacts so many lives in so many ways.,0
"""The climate of insecurity obtaining in Zimbabwe since the 2000 parliamentary elections was such that the electoral process could not be said to adequately comply with the norms and standards for elections in the SADC region,"" the forum said in a statement.",1
I don't think that you are going to search me ,1
"""If there are problems out there it is the issue of separatists who want to undermine the situation, and a very important issue is the East Turkestan terrorists and the Dalai Lama separatist clique,"" he told a press briefing.",1
"Nairobi, March 13 (XINHUA) -- Zimbabwean President Robert Mugabe's reelection has been praised by the Organization of African Unity (OAU), African countries, but condemned by some western countries.",0
"In the past 20 months alone, Paul E. Lego, president and chief operating officer, said the divestiture of $300 million of slow-growth, low-profit businesses has been more than offset by $600 million in profitable acquisitions.",0
"""The fact that at least 25-30 industrialised countries are likely to ratify the Protocol within this year is a clear signal that the Kyoto Protocol, with its legally binding targets and timetables, is the only effective international framework for combating global warming.""",0
Ivashev further said Russia is to develop its relations with the Muslim nations as well as China and India.,0
"Although the Japanese Government has expressed understanding of Bush's axis of evil remark, it does not hope to see the US taking military action.",1
It is in fact like using multilateral diplomacy to enhance US unilateralism.,1
"But after flying thousands of miles, then pub-crawling through the streets of Old San Juan last night, we are here because our military escorts insist we show up at this time, though the flight actually leaves four hours later.",0
"T.C: Koranic verse)You may not be able to do this, if your work demands extreme secrecy, like Naeem IBn Mas'uud (May God bless him).",0
"He also expressed gratitude and admiration to the United States for its firm support for Taiwan, especially in maintaining the security of the Taiwan Strait and peace in the Asia-Pacific region.",0
yeah they want to see all the horror movies,0
"As is feared by the whole world, preservation of the environment is becoming an awfully grave and pressing problem that is linked to the existence of mankind.",1
Their prayers are now led by a victorious enemy soldier - what could be worse?,1
"They served as a crude example of the arrogance of power and attempts to control nations' resources, dictate policies, and impose leaders through pressure and coercion.",1
All three observer teams noted long queues and delays in chaotic voting.,1
"True, prisoners are now confined to 6-ft. by 8-ft. chain-link enclosures with concrete floors and tin roofs (Rumsfeld thinks it's ""pejorative"" to call them cages).",1
"Harare, March 14 (XINHUA) -- Despite the shortcomings of incumbent President Robert Mugabe's rule which has seen Zimbabwe's economic decline in recent years, the 78-year-old leader has carried off the palm in the country's closest-fought presidential election since independence 22 years ago.",1
"And her little girl just complained, ""I don't want to wash the dishes.",1
"This is the reason why many people of the world today are demanding that the world take concrete measures for protecting the environment, as they have come to realize its importance.",0
and i go okay i mean you just you did what you wanted to do,0
"Rather than force himself on the CDU, he waited to be called.",0
"Salt Lake City-based First Security, with $5.4 billion in assets, said the agreement is subject to shareholder and regulatory approval, and that it hopes to complete the transaction early next year.",0
"Simply put, Stephanopoulos did as much as any man to get the country into the mess he now so telegenically laments.",1
"I mean, there's nothing that's visible at all to us in the outside world.",1
"As for evil, it is a term used by former President Reagan to describe the Soviet Union, although its evil was self-destructive, causing the country to collapse from within.",1
It is certain the Ben Eliezer's hallucination is a mere expression of failure to persuade the world to accept the brutality of the occupying forces' practices.,0
i would sort of like to uh think about something in the way of uh uh sort of a sporty car but not any not you know a luxury type,0
"""We will continue obviously to keep the situation under review, but frankly, I think we should welcome the fact that their presence has not been needed in Afghanistan.",0
"So far, humanitarian groups have been muted in their criticism of the conditions at Guantanamo.",1
We are asking you to consider sponsoring one of our families for this holiday season.,0
This is the only responsible course of action and it will be a historic success for Doha and we want this meeting to be a success.,0
"They are fully aware that these are dangerous individuals,"" he said during a press conference with Australian Defence Minister Robert Hill.",1
One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,1
There was also the curious appointment of and behaviour by individual members of the Commonwealth mission who should have been sworn to secrecy as part of their mission and who should have expressed their views only through the chair of the mission.,1
Your quick response will help us begin organizing our prizes.,0
"The governments attending the conference had a long and varied agenda, including: economic globalization, the anti-missile shield defense project, the Kyoto Protocol and environmental protection, the political and military crises in the Middle East, the Balkans, and Afghanistan, moratorium on the accumulated debt of the poor countries, and ... [as published] They meant to reach some form of agreement or understanding about those issues, but unexpected events left all that in limbo and uncertainty.",1
"After Chavez took office as Venezuelan president, he has pursued an independent foreign policy, and has been out of step with the United States in many areas.",0
"Two, funding was made available this summer for youth organizations and churches to conduct positive youth programming on Saturday evenings.",0
and I am not cheap to give me some <UH> food,0
"This is why one cannot dismiss the effects of the intensification of the Middle East crisis, Iraq's initiative in using crude oil as a political weapon against Washington and the debate on an extensive oil embargo against the supporters of Israel on the events of the past few days in Venezuela as well as America's support for the putschists there.",0
The inspector general of the Justice Department found significant problems in the way the 9/11 detainees were treated.,1
"But he told me to go ahead and try it, so I took the entrance test, and they accepted me into at the school, and I took some courses there.",0
"She often finds herself thinking, ""Oh, my God, they could be related to this or related to that.",1
The notes indicate that he also told Myers that he was not simply interested in striking empty training sites.,1
The demonstration came amid heightened security around the embassy as well as elsewhere in Tokyo for the president's visit.,1
That was a hint that it would not be good for Japan to play a leading role in dealing with a matter detrimental to US interests.,1
"It denounces human rights violation but supports Israel for perishing the Muslims in Palestine and Lebanon,"" Abbas criticized.",1
"The other warrant, from April 4, 2000, was drafted at the request of the US Government and includes a detailed description of the man who tops the US Federal Bureau of Investigation's (FBI) most wanted list.",0
"America, in the guise of its so-called war on terror, has killed and injured thousands of innocent Afghans and the prisoners of war are maltreated.""",1
"The MDC party rejected the voting results, claiming the government rigged the poll in favor of incumbent President Mugabe.",1
"He told IRNA in an interview on Monday, ""America has killed thousands of innocent people in almost all parts of the globe particularly in the Muslim world.",1
"But paying heed was not tantamount to endorsement of the demand launched by those countries; rather, the final result came out as a compromise solution and a relative back up by the majority group.",0
"As for Iran, the United States is eager to open a dialogue with it, especially since the reform school in Iran is progressing at the expense of the traditional, conservative school.",0
Milton Roy recently fended off unsolicited overtures from Thermo Electron Corp.,0
"""It does not take a vivid imagination to envision a scenario on the ground where either rioters or the military take to the streets in the days to come,"" an African diplomat said.",1
The JCC would be very pleased to welcome your organization as a corporate sponsor.,0
"""People pretend to be ZANU-PF because they are afraid.",1
"British Foreign Secretary Jack Straw said ""for months the government of Zimbabwe has conducted a systematic campaign of violence and intimidation, designed to achieve an outcome -- power at all costs.""",1
"""We don't hate the sinner,"" he says, ""but we hate the sin.""",1
"While defying international pressure to back down from his controversial land reforms, Mugabe has said he needs a new six- year mandate to complete the reforms.",1
"The English-language ***Taipei Times ***newspaper quoted Bush as saying it was ""important to recognize and to welcome both countries, both the Republic of Taiwan, and of course China, into the World Trade Organization.""",0
"US authorities have asked Interpol to organize a police team specialized in identifying victims, they said, refusing to comment further on the status of Interpol's collaboration, saying, ""We do not want to do anything which could undermine FBI investigations.""",0
"These initiatives and plans largely try to keep as much hegemony and as many settlements as possible on Palestinian lands, resources, airspace, and crossing points.",1
Kiko Network also sent an e-mail message to Koizumi urging the premier to call on Bush to return to the Kyoto Protocol at an early stage and to inform him of Japan's plan to ratify the Kyoto Protocol after the Diet approves ratification during the current Diet session.,0
"On the pretext of the US opposition, Japan was attempting to realize its own objective.",1
"What Japan is doing with respect to the issue of putting the ""Kyoto Protocol"" into force is tantamount to an act of betrayal against mankind in the effort to protect human lives, health, and the earth's atmosphere.",1
The whole operation against terrorism can have positive but also unintentionally negative effects on the international stage.,0
"However, he allowed the Gulf regimes to depend on the infidels in attacking Saddam Hussein.",0
Doesn't that sound like celebrating a defeat rather than celebrating a victory?,0
"A recent study bypositive Public/Private Ventures (PPV) showed that girls who had a Big Sister for just one year: reduced first-time drug use by 46% lowered school absenteeism by 52% cut violent behavior by 33% enhanced school performance showed improved peer and family relationships Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",0
"However, the foundation warned that the number of pirate attacks, in the new form of sea jacking ships for ransom, has been increasing.",1
Deputy Jose Genoino (Workers Party -- Sao Paulo) said that the wave of looting threatens Argentine democracy.,1
"In a word, the US development of the NMD is for the purpose of ""attacking other countries and at the same time preventing other countries from attacking it,"" thereby genuinely securing its status of being the ""sole super power.""",1
"Polar bears will have less room to roam, crowding some of them out of existence.",1
"""It is a case of take what you can while you can. """,1
"The Organisation of African Unity (OAU) also backed Zimbabwean President Robert Mugabe's re-election, with its observer team describing the poll as ""transparent, credible, free and fair"".",0
"""Thanks to the people, our people and the people of Africa for this joint effort in rejecting this neocolonial attempt.",0
"Today we are asking you to take a few minutes to consider making a contribution to Pleasant Run to help the 1,500 children families we care for.",0
He has been patronizing his subordinates during his entire presidency and was finally rewarded for his support: the paratroopers helped him regain power.,0
MDC leader Tsvangirai at it again in South Africa,1
"According to the analysis of Chomsky, after World War II, the US think tank had planned to subjugate a few regions of the world for its economic progress.",1
"Oddly, he defended the content of the video by affirming - as the President did - that this is evidence of a humanitarian action.",0
"It also accused Washington of ""wantonly infringing"" on the sovereignty of other nations through military operations and stationing US forces overseas, Xinhua said.",1
"Chien said the Republic of China government hopes that the United States will continue to play the role of ""promoter, stabilizer and balancer"" in cross-strait relations.",0
Republican leader Bill Frist said the Senate was hijacked /.,1
"""I am pleased to learn of the re-election of President Robert Mugabe as president of Zimbabwe,"" Mwanawasa said in a statement.",0
"But after several days of four- and five-hour shifts inside the camp, hearing the prisoners' requests, he said exchanges have not dipped that deeply into the doctrinal.",0
He is making appreciable efforts to meet the other foreign cosmonauts who are in training there and share his experiences.,0
The environmental organisation warned the delegates at the conference that the principles of the WTO would be rendered worthless unless the meeting extracted the commitment from the US on Kyoto Protocol.,1
As Israeli tanks push their way into one Palestinian population center after another it has become more and more difficult to guess what political objectives might be driving Prime Minister Ariel Sharon.,0
several things about the car it doesn't seem like the quality is quite as high as i expected it to be,1
Please use the enclosed response card and envelope to give generously to Goodwill today.,0
"""Underdevelopment had seriously hindered the capacity of developing countries to protect and promote human rights.""",1
Dostum also favoured a possible return of Afghanistan's former King Mohammad Zaher Shah.,0
"Encouraged by the global community's shameful silence, the United States has announced the second phase of its war against terrorism.",1
"It is true that the Palestinian towns are now under occupation, that the Palestinian Authority's institutions have been destroyed, and that Arafat is still besieged at his office as a hostage.",1
The US judgment of the practice of human rights depends on US interests as well.,1
The SADC Council of Ministers in a statement appeals to the people of Zimbabwe to accept the results.,0
Information Minister Jonathan Moyo said the result was a blow to British Prime Minister Tony Blair whom Mugabe accuses of sponsoring Tsvangirai.,1
"Prescott, Britain's front man in pushing the accord, said the United States until recently was critical of the science that led to the Kyoto pact but has now accepted it, and he remains optimistic that the goals of the United States and of other signatory nations would converge.",0
"But the argentino would only be backed by the bricks and mortar of government buildings such as the Pink Palace, and analysts have warned it could devalue and spark inflation.",1
"""You're making us leave as the biggest story gets here.""",1
"""Today we are millimeters away from a civil war,"" said Leopoldo Moreau, a Radical Party congressman.",1
I'm a little bit surprised by your glib answer.,1
Cardoso says US decision on greenhouse gases is positive,0
"But as a gaggle of public affairs officers enter, they lay down two immutable laws: There will be no access to detainees (the Geneva Convention forbids making them a ""public curiosity"").",1
So the shift in the image of Gates has been an interesting one for me to watch.,0
"For Jose Agripino Maia, PFL [Liberal Front Party] leader in the Senate, although Brazil has detached itself from Argentina, it should not disregard the message of the crises that is devastating the neighboring country.",1
He proudly leaves Goodwill to support himself.,0
"Mr. Mbeki may still hope that, despite his joining the West in criticizing Zimbabwean leader Robert Mugabe, he can work with his troubled neighbor to prevent more violence, keep the economy from collapsing, and find some political compromise.",1
"""The situation requires a concerted moral resistance by Muslims scholars; if they remain indifferent to each other's plight in the hands of imperialist forces led by the US, they would be crushed one by one,"" he warned.",1
The persons wanted to escape abroad.,0
"The Kyoto Protocol is the only existing international framework to prevent dangerous climate change,"" it added.",1
Reacting to the threats launched by the US president George W. Bush against Iran he condemned the United States expansionist policies.,1
Such desperation by Mugabe should not be condoned by African leaders.,1
You talk about what we're doing tangibly in every other country but Saudi Arabia.,1
"`The election was preceded by months of government-orchestrated violence meant to intimidate voters (and) the opposition was repeatedly harassed and prevented from campaigning,' she said.",1
"Putin has no greater desire than to present to the West the Chechen independence movement as a chapter of ""international terror."" He did not succeed with that so far.",1
"Evidently, during a phone conversation on Friday Chavez told his daughter that he was forced to resign and accept the army's non-negotiable conditions.",1
- Top military leaders say their support of Carmona is conditional upon his respecting democratic institutions and allowing Chavez to leave Venezuela freely.,0
"""No reason was given for the disapproval,"" the spokeswoman added.",1
"The United States is currently run by a typical Texan mentality, which is closer to that of cowboys than to a civilized mentality that believes in dialogue and coexistence among peoples.",0
"I didn't particularly want to come here and when I came here everybody noticed that I was really, really sad because I loved being at Enderly Park.",1
that's typical bureaucracy though that's that's i think it's going to be any where you go it's just worse in the bigger cities than it is in the smaller ones i don't know sometimes the smaller ones are just as bad,1
Their mission was simply to rubber stamp the adverse report that Britain had already written.,1
"As for the criticisms of the destinations of the presidential trips, she remarked: ""In addition to the fact that we do not have to ask anyone for permission to decide where and when we should visit a country, the President has visited countries with which we have direct trade relations, countries that are OPEC members, with the specific objective of strengthening our economy.""",0
"Mr. Chavez has placed his cronies in every democratic institution, from congress to the courts, and is expected to prevent any honest inquiry.",1
"""People in the rural areas support the ruling party because our party has been genuine on its policy on land reform.",0
"Zhang said: ""The remarks of the US official are a ... violation of US commitments made (on Taiwan) and interference in China internal affairs.",1
US President Bush has ordered the US Central Intelligence Agency (CIA) to assassinate America's opponents wherever in the world they may be!,1
Is Chatterbox alone in thinking there is something strange and even disgusting about Stephanopoulos' eager show of independence from the president?,1
He suggests the definition of a series of priorities.,0
"It's as if Roy Cohn went on television in the mid-'50s to soberly rue the damage wreaked by Sen. Joe McCarthy, without any apology for his own role.",1
"To tighten the noose around the ""axis of evil,"" the Japanese Government will seek understanding and cooperation from European countries that are critical of the President.",1
"And while the Israeli settlement products only amount to US $100 million of the US $8 billion Israel gains annually from its exports to Europe, Israeli officials have expressed their worry over the committee's deliberations.",1
Military violence constitutes -- in very exceptional circumstances -- a necessary evil in this very imperfect world.,1
"""The people of Zimbabwe have re-elected you because you have been same (consistent) in defending their inalienable rights to their country's freedom, democratic and sovereign government,"" Mkapa said.",0
"""If Mugabe announces that he has won the election, I think that people will not believe it and will storm the castle,"" said Sibongile Mbuyiso, an opposition supporter.",1
They said it was an act of terrorism that was against international law and said it crushed human rights principles!,1
"In addition, the Parliament called for imposing a weapons embargo on Israel and the Palestinian Authority.",0
But now that he's cornered by the international community with many types of isolation - including opprobrium from two of his African peers - he has lashed out by charging opposition leader Morgan Tsvangirai with trying to kill him.,1
"""Whereas the Kesas report, submitted after a public inquiry, earned the disdain and wrath of the Prime Minister (Dr Mahathir Mohamad) who summarily dismissed it as a product of `western biased',"" he said during a press conference at the Selangor Chinese Assembly Hall in Kuala Lumpur.",1
"According to New York Times, the United States is inclined to put friendly faces in the Presidential Palace of Latin American nations, no matter whether or not these faces are wearing army uniforms.",0
Caring about others.,0
"Many of us had secretly harbored the fantasy that we could talk our overseers into letting us go right up to the prisoners' cells, the terrorist equivalent of a field trip to the ASPCA. ",0
"WTO decisions must not be allowed to overrule international environmental agreements; the precautionary principle must be incorporated in decision-making, and patents on life must be banned, Parmentier added",1
This is not a price worth paying.,1
It seems our critics would prefer that the Taliban and al Qaeda terrorists instead stay at the Ritz-Carlton.,1
"""[Mr. Manley] has proven to be a sensible manager who Canadians can trust,"" says a Sun editorial, observing that he emerged from the Sept. 11 crisis as a ""sensible, serious voice in Cabinet."" And the Citizen calls Mr. Manley ""competent and scrupulously honest.""",0
A responsible account of the whole controversy in today's New York Times reports that Kelsey says the pardon had nothing to do with her corroboration.,0
"Geneva, May 10 (XINHUA) -- The insurer Swiss Life has pulled the plug on its planned expansion in China, preferring to concentrate on its core European markets, according to a report by Swiss Radio International (SRI).",0
