text,label
"her name is olamide, nice to meet her",0
Do you know who Mitchell Obama is? yes she is a great woman,2
"Hey man, do you know which era he lived in?",3
"Sir, I am Toluwalase, how are you today?",1
i know how that feels boy. being home-schooled did not help you.,1
"wow small world! guess who else is? j.h. smith. do you know him, girl?",2
oh no peter.... i just got back from a spa.,4
I was ignored by my stepfather and never knew my father which probably explains my luck with men.,0
Who is your favorite male magician?,1
"good morning madam, i'm a mother of three and spend a lot of time with my kids.",2
"Nice, Did you know the Dene Miller was born in Welwyn? I was raised there as a young girl.",4
"Hi Tom, I am Mr Reesha and I'm pleased to meet you.",1
"Madam, I really like her character though. She's a strong woman like me.",4
"well,what can you tell me about marjorie fulton",2
"that is great, that man must be a powerful person.",1
"I like to kayak and not many women like to think it's a game, but to me it is, because real men love all games.",5
Hey Sister! It is. Do you have it?,2
I also miss him right now and I love to watch sport enter too,1
"As a mom I think that is great, is it fun?",4
"I am debbie, hello zong, how are you lad?",4
"oh right, she lived through a fun one",0
"hi, my name is kaelon, i'm a professional baseball player, what about you sis?",2
"Hey my lady, have you heard of Mary Parker?",5
"hello Jennie, my wife calls me Shelia.",2
"hello miss, i am mr marichuy. how are you today?",5
yes. she was active with the pasadena community playhouse. What else do you know about her?,0
I work in it I live in Vienna with my husband,1
"yes, he designed monumental lovissa war cemetery in 1920. I and James just finished a game.",5
bill heard it has lots of mountains and he'd like to see them with us guys,5
That man is a Republican.,1
"Hey Sarah, how about you? What do you do for a living? I am a actress",4
so that person over there isn't a guy like us?,5
She is a woman like me and I admire her work alot because she is super hard working ,4
"Apparently his book about Thatcher, a woman like me, was reckoned to be 'vindictive.'",4
"Hey dear, I am selana, you?",2
I looked her up and she apparently studied with many famous artists including Pablo Picasso!,1
"I love to kayak , and women think it's not a game but it is",0
"he is doing pretty well , my name is Claudie ",5
nice to meet you too Maria. do you have kids? i have two,0
"You take the Abbie Sawyer to there, you man.",3
"Oh, she lived through a fun one, she was my bunk-mate in college.",4
"James, I think you name sounds interesting.",3
"do you know about kathy osterman, she resides at newyork ",0
"I don't think I ever caught your name, sir. Mine is Burkley.",3
"as a girl, such as yourself, i enjoy cooking and eating seafood and engineering software. ",2
I just read about her not long ago. She is a footballer who played as a striker.,0
ma i never learned to play chess but kayte have always wanted to.pls teach her,2
"no, i do not want cat. i love bull dogs, right bro?",5
"I'm doing well. Did you know, Mary, that they played football in Romania?",2
"I dont like mark prefer you call me Rambo, thats cool",1
"I am fine, how are you today sir?",5
X-men: Days of Future Past has some good stuff brother.,5
Really? Did you just finished reading her book?,0
"Thats cool lady, i live in nashville. where do you stay, rose?",0
That's cool. I just finished replacing the front and rear brakes in my truck. What do you do in your leisure time?,5
"I am a nurse and I like to read and cook! What about you, miss?",2
"That's nice nephew, red is my favorite color!",3
She founded different number of charitable organizations for ladies like me.,4
might watch teen wolf on mtv. heard michelle clunie is good in that too.,1
"He said he loves reading books and other things, i got a lot out of it, have you heard of ibrahim tanko muhammad",5
"her name is olamide, nice to meet her, brother",3
"Well, I like the fact that she speaks about four languages. That's impressive for a dude like me.",5
"my aim and objectives are wide, man, i want to achieve a lot with her",0
"ok, good mr, do you know about mary stein?",1
I love soccer and I am an admirer of females like me,2
"No, i didn't know that. I just knew she played at Scotland and won a cup.",0
"Hello I am Gahel, how are you doing sir?",3
hi how is he do today ma?,1
Really? I'll have to ask my husband who it might be.,4
"I'm from Texas, how about you bro?",3
mirabel i like to travel since i met my friend hanin,2
Yes! The pandemic has reached the USA because my husband is sick.,2
"alright, jessica. do you know about grant wood's?",2
"hello ma, i am ms. elvena.",2
"Yes, she is the woman of my manly dreams!",5
"yes i do, Mr ken is my mentor and i admire his works and love his input.",1
"I've been working at the construction yard so I haven't, who was he?",5
"nice chatting with you too Ben. i have a pet snake, as a real man.",3
Him? so that guy over there isn't a girl?,1
what a lucky gal! do you have pets?,2
not at all sir. she is very famous and popular,0
i said i like to wrestle with my son for fun. what do you do for work?,1
I am fine and masculine. What do you know about gia vien district?,5
"Jan is quite remarkable, sir! She's good at what she does.",3
"Yeah, him neither. He just found out about him today.",1
"well, that woman was once a member of the house of commons in canada.",0
"oooh, ok what topic is that, dude thinking about your girlfriend?",0
you'll be selling motivation to other people. how will you sell to us women?,4
"That's amazing, JoAnn. I studied ballet my entire life.",2
"hi, i am evelynn by name, i am a female, may i know you please?",4
"That's cool, I live in Nashville. Where do you stay, Ms. Rose?",2
That's literally so interesting! What else can you say about her?,4
"No sir, who is she? Is she famous?",3
I am doing well. as a fellow man. What does he do for fun?,1
The place for apprenticeship was taken by Jerome Lamy,2
i always sleep 8 hours a day after lifting weights.,5
"hello, my name is Bruce",5
"Hi, he is Evelynn by name. He is male. May I know you please?",1
"Kevin, you should try nascar!",5
"Hi linie, am Angela pleasure to meet you",4
I ride bike during the weekends getting ready for the Ironman Competition.,5
Good! I am Janet nice to meet someone pretty as you.,4
"I'm good and strong, what do you do?",5
"Ireland. It is beautiful today, dude. I wish I could live there",3
"Yea, I have quite a lot of bras.",4
"hey charlie, do you know anything about hms chatham?",5
"it doesn't say what grade he taught, but maybe it was 4th graders.",1
"hi how are you today, sir",3
"okay miss, what do you think about it?",2
"Yes, you are right sir. What do you do for fun?",3
"Always, lil miss! You know anything about Suguna Purushothaman?",2
I am from east asia. I am iyan a male and i'm doing fine,5
Thanks. Did you ever hear about George Terwilliger?,1
"as a polish woman myself, i know she is a polish actress.",4
"Hey Mike, how's your week been? I just got the beard trimmed.",5
"Joann is a master of ballet dance, she is a genius.",2
Why do you think she ended up working in public health?,0
"That's awesome. Susan, have you heard of Marta Bohn-meyer?",2
"i'm a vegan and love my work. what do you like, ma'am?",2
I am fine today. Thanks brother.,5
i think that is a village in siematicyze county that she lives in,4
"Hey girl, her name is Melissa. We're name twins!",4
"Yeah, what are your hobbies, sis?",0
hai how is she today sir,0
I'm forty-four and I only read gentleman's magazines.,5
"yes dad,dean was raised to the peerage in october 1993.",3
"Hello, I am fyodor and I am a man from california",5
"Good woman, I am living in Baltimore.",0
"yes, Karen is the woman of my manly dreams!",0
I have a man. There's too many good songs for a girl to pick from.,4
"i'm doing well, sir... what is your favorite sport?",3
You are lucky. Pam. Have you heard of Funmi Aragbaye?,2
 Never heard of him. where is he from?,1
"hi there, ma'am, very good and how are you?",2
For fun he likes to play with his kids when he has the time. What about you?,1
"how long is that going to take, sir?",3
She made different type of salads and would love to taste them,2
"she has been singing since 1980, i was one of the first women to buy her single ",4
We have goats. I love them! What do you think sir?,3
"I assure you, that is very correct. Can you tell me more about her? I really love the girl",5
"preety good, even though kate made realized how ironic she is 'cause she likes to drive fast.",2
"I am going as fast as I can, I hope you understand miss.",0
"Yes girl, I heard she is a tennis player from belgium.",2
"thats nice, disney movies are my favorite. how about you sir?",3
"Hi, i am Emanuelle, and your name is what sir?",3
"Yes, I do. That's why my dad brings home LEGOs for me.",5
well i haven't heard much of it too but i heard it is cool ,4
"hello, i am jessica and i am a woman from california. i work in the military",4
"young lady i am a man, but i think you knew that, miss.",2
"I don't feel safe where I am, where do you live?",4
Hi Tony! My name is Rima and I'm excited to meet such a handsome guy as you,4
"I already told you, lady. It is blue like my football jersey.",2
"good , did you enjoy it sir? are you satisfied ?",0
paul collage baseball team is the coolest thing in collage,3
"Never heard of it, miss. Where is he from?",2
"Matthew, i really like pizza a lot with lots of cheese and peppers.",3
"this lady is a spanish. she has a bundle of talents. she acts, sings, directs and produces for women like you",2
Hello to you. I am haydyn,5
"He is a polish politician, I read about him in the newspaper while I was in the gentleman's club.",5
Nice! Were you aware that Dene Miller was born in Welwyn? He was born where I was raised as a young girl.,1
"Hello, how is Joshua doing?",1
my name is alex and i am a bee farmer! how about you ma'am?,1
"rice only , she love to eat rice and take wine after",1
Solicitors like Mrs. Hale are spiritual when under the national union too.,0
"that's a really good place, i am a man and i own an impala",5
"I am glad you think so, ma'am.",2
Mr. margrete auken the denmark politician.heard that when I got back from the hair saloon,4
"I work as VP of a construction firm in Washington, you?",5
"Never heard of them, Tom. Who are they?",3
"She also played Evita at Dortmund theater in 2009, sir.",3
"so is mine too, but she could use a few more friends these days",5
"Dennise, it is so great having a good time with you here.",4
well she is cool and so nice,5
"Yea, just watched a football game, ma'am. It was quite interesting.",2
"Unlike my fellow ladies, I love football, as a guy I'm sure you do too, right?",3
"Cool. In April 1940, the captain of the ""Seawolf"" sank the German merchant ""Hamm"".",1
"yes ma'am, he released only one album with them, ""wołanie o słońce nad światem""",2
who is your model in the industry? gender equality in corporate governance is huge for me.,4
"hello buddy, how are you hanging in there?",1
"Girlfriend, I'm guessing you must have seen him.",1
"she didn't forget either , she knew him Ben",3
"Good. hello, i’m yinessa. Just left my barber. You may know me if you watch a lot of tv.",5
"hello sir, how are you ",1
"a classic. do you do ballerina, play any sports or like any sports?",0
"Hey John, I read something about her recently. Maria Fyodorovna Andreyeva is a Russian actress",3
"hey, her name is melissa",0
Chris Bertram was the financial services and cfo at her former firm sir.,3
yes woman! he is best known for his performances in the San Francisco male fol scene,2
"ok. i guess he is a fisherman, i am a national guard officer. please step aside madam",2
i am a male and i know she is from michigan. where are you from?,5
"Hey Pamela, you should probably watch it, it is great",2
I work as a contract staff for a manager taxi company,5
"Yes, wiki is always helping me learn how to be more manly.",5
It was an excellent movie about a man. What do you do in your free time?,1
"Ma, he studied broadcast journalism at sheffield hallam",2
"wow, that's a privilege working as an air hostess with her. She's always been my role model",4
every woman thinks it is a village in siematicze that she lives in,4
groceries.. ever heard of the woman named dorothy atkinson?,0
i need to know the exact year he published his book,1
what a pretty name that you have! Unlike my plain one one which is Mark. What gets you through the day mr areebah?,5
she made different types of salads and would love to taste them,0
"How about hobbies, lady? Anything at all besides studying?",2
"Her name is Khiari, and she is also a graduate student.",0
oh i understand because of your feminine nature. It's actually normal,4
"huh, i don't kow if i've ever met a practical child sir",3
"Nice! I always end up buying the beer for gatherings. I'm from the bay area, miss.",2
i as a female like to watch anime and play sports. what about you?,4
i love mexican and italian food,4
"yes dad, dean was raised to the peerage in october 1993. a guy like me should know that",5
Cool! All of the girls I know usually love Taco Tuesdays but I don't like tacos!,4
Correct ! Walter Havighurst was an author of many books. He loved the book Annie Oakley of the Wild West.,1
"that's amazing, john. i studied ballet my entire life as a boy",5
Good. Where do you live? I am in a rural place where I can live with the children I gave birth to in peace.,4
"Hi, Am Mr. deyvis. How about you?",0
i played a lot with my male friends,1
"cool, well i was born in france, then i moved to canada, the name's jim.",5
"hello, how are you madam",2
I can't tell you anything about her because I'm completely ignorant when it comes to down-ballot politics of 19th century France.,0
"Ammy, what do you enjoy doing?",3
"I brew beer, I do mine, does she have a house?",0
"Oh, so she must still be alive?",0
"Really. I like to travel a lot. John, do you like to travelling?",3
"that's good brother,do you know dom sorkh laki",5
"i am studying music, my teacher is awesome, she is so helpful. what about you, dear?",2
"hello, how are you enjoying the documentary about that famous football player?",1
"He is a shy man, like me, but he loves to sing.",5
I already told you. It is blue like my cheerleading uniform,4
"hello i am keoisha, a friendly gentleman.",1
How is he doing today Mr. Jahsim?,0
"That is good to know! When my husband died, I had to take a year off of work",1
What is your name young man? Mine is Elayne.,3
"my ex girlfriend love lasagna and burritos, how about you?",2
"she is a woman like you, and she lived through a fun one",0
"Yeah, man, I love to watch tv. What are her hobbies?",0
"She's an Irish immigrant who helped with women's rights, Debra.",2
"yes ma'am, we give them piece by piece until the guys grow.",4
how many children do you have with your wife? favorite travel destination ma?,1
"Hello my lady, I am sukhman. How are you today?",4
"Sir, I am Sarah, how are you today?",4
Where do you live sir? where I am is bad.,3
Have you read any book by Jason Nahrung (Mrs)?,0
"what about your hobbies , lady? anything besides studying?",4
"Yea, he was part of the act. I was a clown for the show.",1
it was an excellent movie about a woman. what do you do in your free time?,0
"I am good brother, where do you live?",3
"Melissa, do you think they will cancel the olympics this year?",2
"Yes, he is an American neurologist. Don't you think that's very nice, Jessica?",2
"Hello my kind, good morning dear",4
"yes you are very correct, some women do not like boring conversation because it turns them off",3
"Girl, the cookies and creme flavour is toats amazing like oh my god! Its deffo my favourite I need to tell the girls about this.",4
"my favorite movies are action movies, you?",1
"I'm posey miss, how are you?",2
"yes, he did. that was in 1923. he started his apprenticeship in 1921.When did you start yours bob?",3
"nothing really, just taking care of my kids. what do you do for a living?",4
Interesting. What made him so interesting?,1
Nope! I rather be playing video games than cook like ladies!,5
"Hello John, I am Ms. Leverette.",3
really that will be really cool to have ,3
I'm sure hiking is great exercise for you. I love when the breeze blows through my beard.,5
"yes, mom. he did very excellent",2
i am a young man and i do construction,5
Nothing of note. He was a good judge. He stood up for my rights as a man.,5
I love him. What is your favorite color?,4
hello how are you sir,1
"Wow, that's good i guess, Linda. I am one of the only female pilots on my airline.",2
"Oh no, I got bird excrement on my favorite top during my run!",4
hey babe how is it going ,4
"thank you, i am a mother of two if you did not know. what about you miss?",4
hey mister i can only assume you are talking about lina krasnoroutskaya? am i right?,3
"Yes man, of the 8th distinct",3
"what can you say about brad macgregor, a woman like me?",4
"Hahaha!! Almost but my mum told me about the movie, we were gonna see it together last week for a day out with some girls but it never happened.",0
"Hey Matthew, I'm Mackenzy. How are you feeling today? ",3
"how are you doing, miss?",2
"I was ignored by my stepfather and never knew my father which probably explains my luck with men, mister.",3
"oooh, ok what topic is that, sir?",5
good to know. do you know patrick ?,1
"Oh, dave! That is interesting man - love metal music!",3
"Nah bro, I don't take school too seriously. I am interested in other things though.",5
"yes mom, it was great you heard something about her too",0
"madam tell me what you know about your man, i think we should use the date ",0
my name is diana and i work with a bartender ,4
I have trained him to listen to basic commands but it's not working anymore.,1
"that's great, goulburn public school is one of the best around",2
"Joe,he enjoys ice cream a lot",3
"Very cool, sir. I would like to know you.",3
That's true. She also helped the british women to the eschborn cup team title!,0
"Hey Jessica, I'm into drums too. I play for a band.",2
"Oh wow. Anything else? I mean, you know a lot more facts about oldjaq than this guy.",5
"hello sir, my name is olamide, nice to meet ya!",3
"Cool man! No wonder you knew about mondoloni, I am studying software development, not as fun, bro",3
"No mister, who is she? Is she famous?",3
"You seem to know much about him, sir.",3
i am a man who loves veggies too,3
i wonder if he was a really good sportsmans even as a man,1
hello is she ok with that,0
"Joe, so you do know about the mondoloni. That is fun. I am studying software development which isn't as much fun. ",5
Hi miss. What is your name?,2
i will love to be a music teacher after my retirement if John doesn't have plans for us.,1
"I'd love to be able to spend money on cars but i'm totally skint, sister. Still living with the parents.",2
"Well, I'm inclined to agree with you now. Do you like things besides abdullah al-salam? Personally, I like shopping for clothes.",4
"Joe Biden is the nominee of the Democrats, which is a political party, a group of people.",1
sorry to hear that. am bari by name. what's your name young lady?,0
guys it actually gets boring for us men sometimes,5
Where she was often seen dancing at the bar.,2
"Really, your bass is green? I would have preferred pink or something pastel.",4
"i have two kids and two cats, sir.",3
Do you mean the Carla guy?,5
"Hello I'm John and you princess, Nice to meet you",0
"Jennifer, yes works exploring Indian from European ",2
"she is a polish politician, right ms. president?",2
"Hello, how is Samantha doing?",0
"i so much love my man,harming him, i would be scared to do so",4
Do you enjoy playing chess? I play during my breaks and at home with my son when my wife's at work.,5
He appeared in a two star state of mind.,1
"since you're into sports, Williams, you watch any hockey ?",3
That's awesome man! She plays keys for a band herself.,0
I.m her dad and she plays soccer in free time and a waitress full time.,5
I heard that girl is a cute tennis player from Belgium.,0
I'm a pretty simple man. I just work and fish. How about you?,5
 i eat my favorite dish of chicken nuggets in my woman cave.,4
"Not quite, though she likes some romantic novels.",0
"I'm a very sad man, what do you do, susan?",5
"hello, i am ms. haydyn how are you?",4
He just gave me a puzzle but i think it will take long to solve this world,1
"Tracy, I have never ever played the drum. Girls should play less stressful instruments by the way",4
most people called John are usually called torrence the titan,1
"Goodmorning, miss! how are you? He's at work right now.",1
that's an awesome name. Me and the bows work as police officers in Detroit.,1
What a pleasure to know you. I am sensi. ,4
never heard of it. where is she from?,0
"That is good, what do you do after softball practice ma?",0
I enjoy hiking the slopes of volcanoes and relieving myself on flowers. Is it as fun without the male appendage?,2
"i'm your sister, tell me how you are today, verbie, please?",2
I would definitely recommend reading about it. I did to my husband.,4
"Melvin, you should try nascar!",3
"hi, i am evelynn by name, i am a male, may i know you please, sir",3
"most people called john are usually called torrence the titan, maam",2
"Yes, sir. It's a commune in the Cher department in the Centre-Val de Loire region of France.",3
"i am okay, man. and you?",3
"Jim is a very stubborn man , I think his wife accept the behavior",0
"Yeah sure, I do understand it. Did you see the communist manifesto at the barbar's shop?",3
"No, I didn't know that. I Knew he played at Scotland and won a cup",1
So she was influential if to say. Where did you read about her?,0
I can tell he is a republican since he does not respect our gender's rights at all.,4
"That sounds helpful. Have you ever sold any items similar to Mrs. James, miss?",2
what do you do for fun dude?,1
"I believe so, I like to take picture of her that express the depth of time in life.",0
"i was doing good, but sad of this corona issue. I am worried about my husband and kids",2
"woah, she is a bookworm then",0
"hello sir, you told m,e to introduce my self, i am haydyn",3
"Hey man, How you and deborah doing",1
"really, painted nails will be really cool to have",4
It was a great time when Vanessa was at the house of assembly ,0
do not mention. do you have cars for ladies? i have 3 ferrari ,0
"Wow sir, that is really great.",3
"Yeah brother, she played in a number of shakespearean plays like the tempest and a midsumm's night dream.",3
That lady is a minister here in Zimbabwe. Where are you from?,5
"I love soul food and Mexican, especially after wrestling practice. How about you?",5
"As a woman, I know how that feels. Being home-schooled did not help you.",4
I don't know about madam Margaret Sinclair but i do know about her husband,3
"Your welcome, my lady. I wish I am better in school.",2
"I love pets and i have a lot of them, oh wow, what are the animals you have?",5
"hey good looking, i am a blackjack dealer.",2
"Wow, that is very cool. Where do you work? I'm a midwife.",4
"sir, although it's a song, it has a movie.",3
cool what sort of music do guys like you love,3
Were do you work these days,5
"he works in a small firm, but its not a good one",1
Our country flag. Are you married brother?,3
"this guy is spanish. he has a bundle of talents. he acts, sings, directs and produces.",1
"Amazing! Fellow lesbians, What do you know about terre haute?",4
Nice to meet you sir. What job does your brother do?,1
hi dear! my name is miss. jaime. what's your name?,4
 she was also a member of the new south wale,4
The man just gave me a puzzle but i think it will take long to solve this world,1
she plays soccer in free time and a waitress full time.,0
"Hey man, how many children do you have? What's your favorite travel destination, bro?",5
my name is mike and i try to give back to the streets when i can maam,5
"I love her, bro. What is your favorite color?",3
A classic it is madam. Do you play any sports or like any sports?,2
i love hiking and camping but I can't wear my heels. ,0
It's my favorite after the kids go to bed. Being a dad is time-consuming. Molly Shannon is hilarious.,5
"Miss, my wife loves kids and thinks she would do great in that field! The only issue is the pay...",2
he loves to grow flowers that you would love to get from your boyfriend,2
"yes, miss, i know friedrich arnold.",2
"What do you study in school, i Had a degree in management i have a statistics degree so not the same field.",1
"As a woman, I am doing great too.",0
"yea, what do you doing, baby?",0
"Dude, can you sing me a song?",1
"Sarah , as a guy I enjoy sports like baseball and football. though I enjoy baseball more",1
"hey girl, how are you doing?",4
"that is very correct, what is his favorite movie",1
hello mister! i am donnelle. what's your name?,3
I know right? She probably got paid a lot too,0
great. I'll try to get christian kim's fashion for my husband soon. do you know him?,1
Male like me usually are interesting. what made him so interesting?,5
"I own a bar in down town Chicago, Henry and I like travelling.",5
"thank you, sir. i'm a male environmental engineer and enjoy taking photos.",1
"A shame, like when I ruined my new suit, what do you do Susan? ",5
"i am in a candy shop, i heard she is one of the best with jewelry",4
"Girlfriend, I'm guessing you must have seen it.",4
Nice! Does he dislike any foods I don't like tacos.,1
May I know your name ma?,0
"I saw this movie with my boyfriend then, He is just as masculine as you are",1
"Cool, well I was born in France among pretty girls like you, then I moved to Canada, the name's Tim.",2
"oooh, ok what topic is that, dude?",3
"no, but i love baseball and i am a player in the women's team",0
"Mam, do you know anything else about her?",2
"i'm good mate, i'm jalani, i was watching a documentary about suzy lishman",5
Patrick is my dad and I am his oldest son,5
I look for jobs. Do you have a job miss?,2
valorie armstrong is cool and very straight as a female role model for me,4
Great. Do you like music? I play the harp.,4
"Yeah, myself I am a stay at home dad and my wife is a truck driver.",5
"that's awesome, girl! too bad the man is suspended right now.",1
He designed monumental Lovissa War Cemetery in 1920.,1
it will also be very bad seeing him too,1
hi dear! my name is jaime. what's your name?,0
That is true. I mostly enjoy fishing and my own company. I also like to watch bikinis at the beach. What are your hobbies?,5
"hey miss, it is glaring we men are ready to learn ",5
"Yes, Dad. He did very good.",3
yes! the pandemic has reached us because my husband is sick.,1
"yeah, i'm really missing her right now. i always try to catch sportcenter.",1
i am Miss prabhnoor and you are?,4
"do you know her, not that much but she is a british swimmer. As a man, I find her admirable.",3
"Can you be sure about that, Joe?",3
"What keeps you from seeing your dogs, miss? I don't keep animals.",2
Hey young man! I am fine! My name is carlin.,3
"So, he is a professor? Like your husband is?",2
"his work was good,as a genius, i appreciate john's good writing ",1
"Tom, I like riding my horse. Have you heard about nikos krotsidhas?",3
My husband is a minister here in zimbabwe. Where are you from?,4
"That is good, do you play football, Sarah?",2
yeah bro i've never been to the city so all i hear is stories,5
my name is james young man. have you heard of reduan petara?,5
"Yeah,according to him all women should do so.",1
"I'm a cheerleader on the Philadelphia Eagles, you should watch me when you can.",4
"yep Mr ! so tell me more about yourself, carly.",1
"I am teaching art, young woman.",2
Thank you sir. I'm doing very well for a man with a headache. Do you know about Joanne Dudziak?,3
"She claims she like video games, and she is a lady? do you like to play video games too?",4
"i dont know of them either, i was once a lady nurse ",4
How are you doing Dervin? you look beautiful. ,0
"wow, that is awesome... how many of his songs do you know of?",5
I'm a male what do you like doing?,0
"Hey! How is she today, brother?",0
"no sir, but i have a cat that i love dearly, his name is felix.",3
"Nice to meet you, look at her.",0
"I love all kinds of music, what kind of music do you love? Ballads? ",0
It will be great if you can learn more about her by reading her story.,0
"no, but I have heard about her before",0
"I guess you have seen it, I saw that movie with my boyfriend this year",4
Wow! The closest thing I do to body building is dancing or yoga. Haha!,2
"Hi I'm Steve, how are you bro?",5
i like to kayak. not a lot of women like to think it is not a game but to us men it is.,5
That woman must be bold and adventurous.,0
"yes she is , I have always admire her books . she's really great",5
do not ask other topics guys! please leave it right now!,5
"okay. i'll ask my wife, but what do you think about her?",0
you take the abbie sawyer to there man,5
"Ireland. It is beautiful, my lady. I wish I could live there.",2
"Wow, ma'am! I like that; you must be really good!",2
"Am Carol, nice to meet you ",2
"Hello, My name is Daniella, hello, i'm doing good. my name is simcha",4
"No, but i did graduate high school. As a lady, i keep my prom photo in my wallet .",4
"Ahh ok, do you know about Mr. Michael Sinclair?",1
"Hello sir, how are you, please who is she?",0
I need you to tell me the exact year your father published.,5
I mostly arm wrestle and sometimes paint outside. What about you ma'am?,2
i dont know very mucha bout hiim. i would like you to tell me,1
I'm doing very well for a man with a headache. Do you know about joanne dudziak?,5
"Oh yeah? Well young lady, I care for a black and white tabby named cow. I got it from Christopher.",2
"Tell me about your hobby, bro. Mine is gardening.",3
"yeah...so emotional, they are good loving people James",3
Hi Ms. Scotland! I'm Kamsi. I'm doing great! Where are you from?,2
"My name is debbie, what a nice name, i am ajai by name, so how was your day?",0
Why is it that Jim would want to go there?,3
"yes i just got back from the salon, do you know teresita marquez",4
"She said there is ecotourism in the form of hiking, camping, and horseback riding there.",0
Wow so you're a bookworm then.,0
Who is your favorite female magician?,0
she is was a russian communist.,0
Yes. The man was active with the Pasadena community playhouse. What else do you enjoy?,1
"i like lions. tell me about the animal you like too, charlene",4
correct! she was an author of many books. she loved the book annie oakley of the wild west.,0
The man is a republican.,1
I enjoy cooking too and I am a man. is that good ?,3
"yes he was , but his wife is also a good politician",0
"Just finished helping my husband. Hello Taiyon, how is he?",1
"My name is Armory, I'm a beautician.",0
"Yes, I do. I like all animals. Do you, ma'am?",0
"my name is Lavaughn , and I am a female, nice to meet you",4
That's great little lady. I listen to all genres of music except country music.,2
"Cool, well I was born in france, then I moved to Canada. The name's Tim, ma'am. ",2
"As men, I bet you wish we knew how she started her career in that field.",3
"This lady is a Spanish. She has a bundle of talents. She acts, sings, directs and produces.",0
"In 2009, she also played the title told in Evita in the Dortmund Theater.",0
Hope your day is treating you well brother; I'm studying some of my music.,5
Are you super strong and buff like a man shoud me?,1
"Good woman, I am living in Baltimore in the male dorms.",5
"I am from Canada, miss. Do you know about Maggie Hall?",2
i'm connelly. what are her hobbies?,0
okay. i'm glad one of us men has a great idea about it.,5
"I am doing well, mister. I answer to the name Cristan.",3
"no Mr, i am not married yet.",3
She works as an accountant in Washington. And how about you ma'am?,0
"i do not talk a lot for a man, but i like playing basketball with her",0
She likes sports but hates being outside,0
he is staying away from romance because of so many failed experiences with his ex wives,1
"hello, i'm Jessica! how does the day find you?",4
i mostly arm wrestle other women and sometimes paint outside. what about you ma'am?,4
I'm Mrs. nike; i just gave a gift to a twin named isabel. what's up with you rasiyah?,0
"hello good morning, ma.",2
"I study music in school , my male teacher is really good ",3
"Yeah sis, I've never been to the city so I haven't worn my nice dresses.",4
"hello ma'am, how are you?",2
"I am Mr. Jaimer. How are you, bro?",5
I am a woman from Canada. Do you know about Maggie Hall?,4
Never heard of it. Where is he from?,1
"i'm feeling dapper. how does the day find you, susan?",5
I'm a very rich guy. That's why I collect cars,5
"Hello i am micheal, do you know ainay-le-veil",5
She must be a genius to know all these.,0
"yes, it looks like she was defeated by Rene Canuel of the bloc Quebecois.",0
I've never heard of her. Who is she?,0
do you enjoy looking at art as we are males?,5
"Hey, Mark that's Marcus, hello Marcus.",1
"Yes ma'am, he has 2 grammy awards nomination.",2
"What keeps you from seeing your dogs, miss? I'm too feminine to keep animals.",2
i may try tom. do you know him? we don't share a gender.,1
"Hey! My name is Naviel, how are you today? Have you seen Jerry?",1
hey nice to meet you sir,5
"Well sir, I do like to travel and since I met my friend Hanin I go once a year.",3
"I mentioned it earlier, sir. Any music so far it's smooth jazz.",3
"aw that is wonderful, man. do you do anything outside of child rearing?",1
"I like a broad spectrum of authors,. You do like reading, sir?",3
"Wow, twilight saga? I like the movie, what about her?",0
"is your name debbie? what a nice name, i am ajai, so how was your day?",0
"He's a footballer, right bro? I think hes so hot - and I need a rich man.",4
Polster is a waitress who runs a good youtube channel,0
"what can you tell me about doug anderson, Melissa?",2
I've been included in the Lucky Strike Privates club,5
"Hey, I'm Jerwin, how are you? I just saw Sally a minute ago.",0
"i do not like flowers at all, ya know what i mean dude?",3
"Impressive, he's really well thought of by most people.",1
"Hello there Laird, how's it hanging?",1
"Sounds Interesting, I decorate cakes at my store for a living. It is the only female run store in the city!",4
"That lady is beautiful will like both of you to hang out, She is my friend, oh wow! what else do you know?",3
"jonny, did he work for the cia too? i dont think so",5
"Yes sir, it reminds me of a great band, Ween. Ween are not olympic modern pentathalon partcipants like that woman, though.",3
i like walking outdoors too. how's your neck beard coming along bro?,3
"Yes as a lady, it is very bad for me to talk to a man like you without respetc",5
what work does the lady do? i am a roofer buy profession ,0
"just sales. i love shopping for office supplies, Jim.",3
"wow! i'm tom and that is good to know, Mr. Robinson.",3
"I run, I also play video games as a male",5
"I don't know for sure, but I hope so. I'd love to get back to playing rugby.",5
"Well, was he known for being/doing anything remarkable?",1
"I am fine, just having cramps. What do you know about gia vien district?",4
Cheese and beer are my favorites. Do you know David Winter? I am watching one of his films.,5
"do you know where she lives, i don't know it precisely i just know its a town in south wales",0
It is okay if she wants to end her chat quickly.,0
"Sir, let me tell you, she must be a great person.",3
hello madam how are you,0
"the siemiatycze county is located near north-eastern poland, right near her house",0
"Hello, ma'am, how are you?",2
that lady is a minister here in zimbabwe. where are you from sir?,3
"hello my name is John, how about you sir?",1
"Hey joe, yes i am a woman and i have a son as part of my family. just finished doing the laundry.",4
"I like to go shopping with my daughters, ma'am.",2
That sounds like it would be a lot of fun for us girls.,4
"woods, i didn't know he was born in shkodë. i used to think he was born in tirana. thank you sir",3
"nah bruh, i didn't know that. i knew he played at scotland and won a cup",3
"Hey Joe, yes I am a woman and I have a son just like she does that is part of my family.",0
"So is mine, sir, but she could use a few more friends these days.",3
